index	original	translation	scores	mean	z_scores	z_mean	model_scores
6652	"However, dielectric coatings can also enhance the reflectivity of metallic coatings and protect them from scratching or tarnishing."	Allerdings können dielektrische Beschichtungen auch die Reflexionsfähigkeit metallischer Beschichtungen erhöhen und sie vor Kratzern oder Verschmutzungen schützen.	"[100, 70, 92]"	87.33333333	"[0.2654514735602496, -1.2608678885313718, 0.1346385006840237]"	-0.286925971	-0.37771666
6653	"Due to internal strife within Pahang, the British pressured Sultan Ahmad to acquiesce to the presence of a British adviser."	"Aufgrund interner Auseinandersetzungen innerhalb von Pahang zwangen die Briten Sultan Ahmad, sich der Anwesenheit eines britischen Beraters anzuschließen."	"[100, 88, 94]"	94	"[0.2654514735602496, -0.2233081539990433, 0.6738070142477738]"	0.238650111	-0.373023361
6654	"José María Larrauri Lafuente, 90, Spanish Roman Catholic prelate, bishop of Vitoria."	"José María Larrauri Lafuente, 90, römisch-katholischer Prälat Spaniens, Bischof von Vitoria."	"[73, 73, 73]"	73	"[-0.785501293731316, -0.7100200690414104, -0.49690580123975703]"	-0.664142388	-0.143417746
6655	Cardinal Pietro Aldobrandini presides over the ritual.	Kardinal Pietro Aldobrandini leitet das Ritual.	"[100, 100, 94]"	98	"[0.2654514735602496, 0.8505318100501577, 0.6738070142477738]"	0.596596766	-0.194122598
6656	Polish aristocrat John Zylinski challenged Farage to a sword duel in Hyde Park over Farage's comments on immigration.	Der polnische Aristokrat John Zylinski forderte Farage zu einem Schwertduell im Hyde Park über Farages Kommentare zur Einwanderung heraus.	"[100, 82, 100]"	94	"[0.2654514735602496, 0.6405984906688512, 0.37321150863630664]"	0.426420491	-0.311193585
6657	He then defeated qualifier Teymuraz Gabashvili for a spot in the quarterfinals.	Er besiegte dann Qualifier Teymuraz Gabashvili für einen Platz im Viertelfinale.	"[80, 100, 100]"	93.33333333	"[0.323687427468814, 0.37321150863630664, 0.2654514735602496]"	0.32078347	-0.20014368
6658	"After Guy of Thouars' regency, Alix ruled as nominal duchess with her husband Pierre as Duke jure uxoris."	Nach Guy of Thouars 'Regentschaft regierte Alix als nominale Herzogin mit ihrem Ehemann Pierre als Duke jure uxoris.	"[100, 95, 80]"	91.66666667	"[0.2654514735602496, 0.40309849169632395, 0.323687427468814]"	0.330745798	-0.209814146
6659	"Timothy McVeigh, PFC, Oklahoma City Bombing terrorist."	"Timothy McVeigh, PFC, Oklahoma City bombardiert Terrorist."	"[100, 92, 96]"	96	"[0.2654514735602496, 0.1346385006840237, 0.37697723082249573]"	0.259022402	-0.281840086
6660	"On Day 63, Dane nominated Adam and Kyra for eviction."	Am 63. Tag ernannte Däne Adam und Kyra zur Räumung.	"[100, 100, 100]"	100	"[0.2654514735602496, 0.37321150863630664, 1.5516777655955387]"	0.730113583	-0.349881262
6661	Bradman joined Barnes at the crease and they amassed 174 runs for the second wicket.	Bradman schloss sich Barnes an der Falte und sie sammelten 174 Läufe für die zweite Docht.	"[100, 79, 94]"	91	"[0.2654514735602496, 0.16523189586879544, 0.3136118280255572]"	0.248098399	-0.406382322
6662	"After the robbery, the gang hid at Leatherslade Farm."	Nach dem Raub versteckte sich die Bande auf Leatherslade Farm.	"[79, 99, 82]"	86.66666667	"[-0.13950363286393827, 0.7610451463793909, 0.6405984906688512]"	0.420713335	-0.228932559
6663	Mackrell pleaded not guilty to the two charges against him.	Mackrell plädierte auf nicht schuldig gegenüber den beiden Anklagen gegen ihn.	"[80, 100, 100]"	93.33333333	"[0.323687427468814, 0.37321150863630664, 0.2654514735602496]"	0.32078347	-0.370019525
6664	Joe again shared his disdain for Louie & Michael in a confessional.	Joe teilte wieder seine Verachtung für Louie & Michael in einem Beichtstuhl.	"[83, 99, 100]"	94	"[0.7990540222688698, 0.28952806928844527, 0.2654514735602496]"	0.451344522	-0.253138959
6665	Malaysia Day on 16 September commemorates federation in 1963.	Malaysia Day am 16. September gedenkt Föderation 1963.	"[71, 78, 64]"	71	"[-2.4489300831695844, 0.6177824849607275, -2.3709880820974454]"	-1.400711893	-0.344377756
6666	"On 20 December 1850 the London, under Captain J Sceales, sailed from Dublin with 288 male convicts to Hobart."	Am 20. Dezember 1850 segelte die London unter Captain J Sceales mit 288 männlichen Sträflingen von Dublin nach Hobart.	"[81, 92, 100]"	91	"[0.4821429590688326, -0.29625600614658404, 0.2654514735602496]"	0.150446142	-0.298693001
6667	"On 28 December 1979, BBC TV aired the Kate Bush Christmas Special."	Am 28. Dezember 1979 sendete BBC TV das Kate Bush Christmas Special.	"[77, 100, 100]"	92.33333333	"[-0.15167916733124173, 0.37321150863630664, 0.2654514735602496]"	0.162327938	-0.301954597
6668	"Antianeira, succeeded Penthesilea as Queen of the Amazons."	"Antianeira, folgte Penthesilea als Königin der Amazonen."	"[74, 81, 100]"	85	"[-1.4761214453897777, 0.05066851252855241, 0.6946992867901757]"	-0.243584549	-0.225167811
6669	They blamed the defeat on the Indians' alleged possession of numerous repeating rifles and the overwhelming numerical superiority of the warriors.	Sie beschuldigten die Niederlage des angeblichen Besitzes zahlreicher wiederholter Gewehre durch die Indianer und die überwältigende zahlenmäßige Überlegenheit der Krieger.	"[100, 100, 100]"	100	"[0.2654514735602496, 0.37321150863630664, 1.0083794836748325]"	0.549014155	-0.37573871
6670	The Confederate Diet welcomed the embattled Duchy as its newest appendage on 12 April 1848.	Die Eidgenossenschaft begrüßte das umkämpfte Herzogtum am 12. April 1848 als ihr neuestes Anhängsel.	"[100, 73, 85]"	86	"[0.2654514735602496, -0.49690580123975703, 0.4310128033135338]"	0.066519492	-0.395758122
6671	"The Antelope Island bison herd fluctuates between 550 and 700, and is one of the largest publicly owned bison herds in the nation."	Die Antelope Island Bisonherde schwankt zwischen 550 und 700 und ist eine der größten öffentlichen Bisonherden in der Nation.	"[100, 83, 100]"	94.33333333	"[0.2654514735602496, 0.7990540222688698, 0.37321150863630664]"	0.479239001	-0.313616335
6672	"Arminius initially caught Germanicus's cavalry in a trap, inflicting minor casualties, but the Roman infantry reinforced the rout and checked them."	"Arminius fing zunächst Germanicus 'Kavallerie in einer Falle ein, die geringfügige Opfer forderte, aber die römische Infanterie verstärkte die Wurzeln und prüfte sie."	"[100, 70, 100]"	90	"[0.2654514735602496, -1.2608678885313718, 0.37321150863630664]"	-0.207401635	-0.507401884
6673	"After a defensive stop by the Gators on the ensuing Warriors' drive, special teams standout Brandon James returned a punt for a touchdown."	"Nach einem defensiven Stopp der Gators auf dem anschließenden Warriors 'Drive, holten spezielle Teams Brandon James einen Punt für einen Touchdown zurück."	"[89, 69, 61]"	73	"[-0.13382149032827656, -1.0903643598263917, -1.1951539386222017]"	-0.806446596	-0.476080686
6674	"f. P. n. Rufinus, grandson of the dictator in 334 BC."	"f. P. n. Rufinus, Enkel des Diktators 334 v. Chr."	"[100, 82, 100]"	94	"[0.2654514735602496, 0.6405984906688512, 0.8505318100501577]"	0.585527258	-0.213574678
6675	The Ottomans finalized their domination over Phocis and Delphi in about 1410CE.	Die Osmanen beendeten ihre Herrschaft über Phocis und Delphi um 1410n. Chr..	"[79, 74, 69]"	74	"[-0.13950363286393827, -1.4761214453897777, -0.720244941698305]"	-0.77862334	-0.300475389
6676	"Raven, Havok, and Martyr then attacked Kaz with kendo sticks."	"Raven, Havok und Martyr griffen Kaz dann mit Kendo-Sticks an."	"[82, 100, 100]"	94	"[0.6405984906688512, 0.37321150863630664, 0.2654514735602496]"	0.426420491	-0.218171656
6677	"When he dines, Darrell habitually rolls pieces of bread into little balls."	"Wenn er isst, rollt Darrell gewöhnlich Brotstücke zu kleinen Kugeln."	"[100, 74, 79]"	84.33333333	"[0.2654514735602496, -0.614933996345165, 0.16523189586879544]"	-0.061416876	-0.428735256
6678	"As with the other battleships of TF 38, skillful seamanship brought New Jersey through the storm largely unscathed."	Wie bei den anderen Schlachtschiffen der TF 38 brachte auch die geschickte Seemannschaft New Jersey weitgehend unversehrt durch den Sturm.	"[64, 55, 72]"	63.66666667	"[-3.1041256313457515, -3.6377008625316507, -0.719843458479854]"	-2.487223317	-0.340492368
6679	"Ph.D. dissertation, Department of Anthropology, Washington University, St. Louis, Missouri."	"Dissertation, Abteilung für Anthropologie, Washington University, St. Louis, Missouri."	"[100, 84, 83, 100, 100, 100]"	94.5	"[0.2654514735602496, 0.33592673061728845, -0.6707414723528771, 1.1216191016511512, 1.214968665278659, 1.0987116526053302]"	0.560989359	-0.232218668
6680	"the swine, because he parts the hoof but does not chew the cud."""	"die Schweine, weil er die Hufe teilt, aber die Kuh nicht kaut ""."	"[100, 82, 70]"	84	"[0.2654514735602496, 0.14575458522479776, -1.2608678885313718]"	-0.28322061	-0.418566495
6681	"The umpire, a Michigan supporter, ruled otherwise."	"Der Schiedsrichter, ein Michigan-Unterstützer, entschied anders."	"[71, 74, 74]"	73	"[-0.6031874131047453, -0.27396814399966013, -0.6270457621312975]"	-0.50140044	-0.366931349
6682	"María Espinoza has medaled at the 2008, 2012 and 2016 Olympics."	"María Espinoza hat an den Olympischen Spielen 2008, 2012 und 2016 teilgenommen."	"[94, 76, 90]"	86.66666667	"[0.3136118280255572, -0.4247618509526743, 0.3343778047379575]"	0.074409261	-0.268654436
6683	The hemolymph of the mealworm beetle Tenebrio molitor contains several antifreeze proteins.	Die Hämolymphe des Mealworm Beetle Tenebrio molitor enthält mehrere Frostschutzproteine.	"[57, 74, 80]"	70.33333333	"[-1.6434671545462618, -0.27396814399966013, 0.323687427468814]"	-0.53124929	-0.182337299
6684	"Publius Cornelius Calussa, elected pontifex maximus circa 330 BC, without having first held any of the curule magistracies."	"Publius Cornelius Calussa, gewählt pontifex maximus um 330 v. Chr., ohne zuvor eine der Kurulenrichterschaften gehabt zu haben."	"[100, 100, 100]"	100	"[0.2654514735602496, 3.4927980594691856, 0.37321150863630664]"	1.377153681	-0.368910879
6685	"The royalists rose in May 1648, igniting the Second Civil War, and as agreed with Charles, the Scots invaded England."	"Die Royalisten stiegen im Mai 1648 auf und zündeten den Zweiten Bürgerkrieg an, und wie mit Charles vereinbart, marschierten die Schotten in England ein."	"[100, 93, 97]"	96.66666667	"[0.2654514735602496, 1.1917013848834965, 0.48388769190338327]"	0.647013517	-0.385122269
6686	The short ends with an impressed Daisy showering her new boyfriend with kisses.	Die kurze Enden mit einem beeindruckt Daisy Duschen ihren neuen Freund mit Küssen.	"[45, 38, 52]"	45	"[-4.882513547823918, -4.815161730931096, -2.0149956336325174]"	-3.904223637	-0.405584961
6687	Athena intervenes in a dea ex machina and persuades both sides to give up the vendetta.	"Athena interveniert in ein dea ex machina und überredet beide Seiten, die Vendetta aufzugeben."	"[82, 100, 100]"	94	"[0.6405984906688512, 0.37321150863630664, 0.2654514735602496]"	0.426420491	-0.299510688
6688	"While carrying out this duty, an accompanying British battleship, HMS King George V, accidentally rammed a destroyer, cutting it in two."	"Bei der Erfüllung dieser Aufgabe hat ein begleitendes britisches Schlachtschiff, HMS King George V, versehentlich einen Zerstörer gerammt und ihn in zwei Teile zerteilt."	"[100, 91, 76, 95, 85, 100]"	91.16666667	"[0.2654514735602496, 0.04515183701325695, -0.4247618509526743, 0.9202384163904231, 0.5911435511217858, 1.0987116526053302]"	0.41598918	-0.502254069
6689	"The Cubs traded Barrett to the Padres, and later acquired catcher Jason Kendall from Oakland."	Die Cubs tauschten Barrett an die Padres und erwarben später den Fänger Jason Kendall aus Oakland.	"[100, 82, 100]"	94	"[0.2654514735602496, 0.031867639766508006, 0.8505318100501577]"	0.382616974	-0.283012152
6690	"For the guildhall of the Steelyard, Holbein painted the monumental allegories The Triumph of Wealth and The Triumph of Poverty, both now lost."	"Für die Gildenhalle der Stahlwerft malte Holbein die monumentalen Allegorien Der Triumph des Reichtums und Der Triumph der Armut, beide verloren."	"[100, 75, 75]"	83.33333333	"[0.2654514735602496, -0.4685902305312789, -0.5198479236489196]"	-0.24099556	-0.327612758
6691	"The Canucks retired Bure's 10 jersey on November 2, 2013."	Die Canucks im Ruhestand Bure 's 10 Jersey am 2. November 2013.	"[100, 85, 93]"	92.66666667	"[0.2654514735602496, 0.4310128033135338, 0.2731443264721028]"	0.323202868	-0.291315734
6692	"Then, Marty disorganized and weakened into a tropical storm."	"Dann, Marty desorganisiert und in einem tropischen Sturm geschwächt."	"[100, 81, 91]"	90.66666667	"[0.2654514735602496, 0.05066851252855241, 0.18308283009560491]"	0.166400939	-0.428896487
6693	Beast arrives on Utopia for the funeral and blames Cyclops for the loss of Nightcrawler.	Beast kommt auf Utopia für die Beerdigung und beschuldigt Cyclops für den Verlust von Nightcrawler.	"[100, 100, 100]"	100	"[0.2654514735602496, 0.37321150863630664, 1.0083794836748325]"	0.549014155	-0.25545004
6694	"Similar cults of resurrected gods appear in the Near East and Egypt in the cults of Attis, Adonis and Osiris."	"Ähnliche Kulte auferstandener Götter erscheinen im Nahen Osten und in Ägypten in den Kulten von Attis, Adonis und Osiris."	"[78, 94, 100]"	90.66666667	"[-0.23458970556018363, 0.3136118280255572, 0.6946992867901757]"	0.257907136	-0.220816433
6695	The Spurs swept the first two rounds of the playoffs.	Die Spurs fegte die ersten beiden Runden der Playoffs.	"[100, 83, 100]"	94.33333333	"[0.2654514735602496, 0.7990540222688698, 0.37321150863630664]"	0.479239001	-0.251472324
6696	"The Trou au Natron and Doon Kidimi craters have formed even more recently, with the former dissecting the earlier Toussidé calderas."	"Die Krater Trou au Natron und Doon Kidimi haben sich noch in jüngerer Zeit gebildet, wobei die ehemaligen die früheren Toussidé calderas zerlegen."	"[100, 93, 80]"	91	"[0.2654514735602496, 0.22412516435479046, 1.0636577994409213]"	0.517744812	-0.379719913
6697	"William stabs the unarmed knight with his broadsword and pushes the man off the wall, just as Joan reaches his position."	"William sticht den unbewaffneten Ritter mit seinem Breitschwert und drückt den Mann von der Wand, so wie Joan seine Position erreicht."	"[100, 71, 90]"	87	"[0.2654514735602496, -1.1024123569313533, 0.9064431667947606]"	0.023160761	-0.440041929
6698	"They eventually merged with Congregation Beth Ahabah, an offshoot of Beth Shalom."	"Sie fusionierten schließlich mit der Kongregation Beth Ahabah, einem Ableger von Beth Shalom."	"[77, 100, 100]"	92.33333333	"[-0.15167916733124173, 0.37321150863630664, 0.2654514735602496]"	0.162327938	-0.221991017
6699	"Due to Sylvester and Twan's entrance, the midget faints on the table."	Durch Sylvester und Twan 's Eingang wird das Zwerg auf dem Tisch ohnmächtig.	"[100, 91, 79]"	90	"[0.2654514735602496, 0.04515183701325695, 0.16523189586879544]"	0.158611735	-0.449467897
6700	"Also treated are pathologies in pneumology, tracheitis, bronchitis, bronchial dilation and finally asthma."	"Auch behandelt werden Pathologien in der Pneumologie, Tracheitis, Bronchitis, Bronchialdilatation und schließlich Asthma."	"[77, 79, 100]"	85.33333333	"[-0.15167916733124173, -0.2900453150623638, 0.2654514735602496]"	-0.05875767	-0.23580946
6701	"Finally, it releases silica particulates during the pour, risking silicosis in foundry workers."	"Schließlich setzt es während des Gießens Kieselpartikel frei, wodurch Silikose in der Gießerei gefährdet wird."	"[71, 100, 100]"	90.33333333	"[-1.1024123569313533, 0.37321150863630664, 0.2654514735602496]"	-0.154583125	-0.526666284
6702	He mocks the assassin's new 'Bullseye' tattoo and carves a new one over it with a rock.	"Er verspottet das neue Tattoo des Attentäters ""Bullseye"" und schnitzt ein neues mit einem Rock darüber."	"[100, 86, 93]"	93	"[0.2654514735602496, 0.5260988760097791, 0.29677537602773174]"	0.362775242	-0.405261189
6703	Uleki later transitioned into an extratropical cyclone on September 16 as it accelerated to the east.	"Uleki übersiedelte später am 16. September in einen extratropen Zyklon, als er sich nach Osten beschleunigte."	"[100, 73, 86]"	86.33333333	"[0.2654514735602496, -0.785501293731316, 0.5260988760097791]"	0.002016352	-0.427698284
6704	"These include the Empire, Everyman, Liverpool Playhouse, Neptune, Royal Court and Unity theatres."	"Dazu gehören das Empire, Everyman, Liverpool Playhouse, Neptun, Royal Court und Unity Theater."	"[100, 100, 92]"	97.33333333	"[0.2654514735602496, 0.37321150863630664, 0.22045848511428265]"	0.286373822	-0.207656905
6705	"Batman confronts them, Olive and Killer Croc escape to a swamp."	"Batman konfrontiert sie, Olive und Killer Croc Flucht in einen Sumpf."	"[100, 100, 74, 52, 44, 32]"	67	"[0.2654514735602496, 0.8505318100501577, -0.614933996345165, -0.8116354768518387, -1.1139784275736675, -1.3531117386319325]"	-0.462946059	-0.271789074
6706	"They also ate other things like antelope, deer, elk, moose, gophers, and berries."	"Sie aßen auch andere Dinge wie Antilopen, Hirsche, Elche, Elche, Gopher und Beeren."	"[100, 86, 93, 82, 78, 100]"	89.83333333	"[0.2654514735602496, 0.5260988760097791, 0.22412516435479046, 0.39664863471253003, 0.300025164515245, 1.0987116526053302]"	0.468510161	-0.201486751
6707	The Furies then kidnap Cassie's mother to lure her into a trap.	"Die Furies entführen Cassie 's Mutter, um sie in eine Falle zu locken."	"[74, 100, 100]"	91.33333333	"[-0.6270457621312975, 0.37321150863630664, 0.2654514735602496]"	0.003872407	-0.187357143
6708	"Other parts of the park also fell into disrepair, such as Vault Hill, whose headstones and crypts were vandalized in the 1960s."	"Auch andere Teile des Parks gerieten in Verfall, wie der Vault Hill, dessen Grabsteine und Krypten in den 1960er Jahren vandalisiert wurden."	"[100, 100, 100]"	100	"[0.2654514735602496, 1.857303893757214, 0.6419452159768436]"	0.921566861	-0.361923665
6709	A strong current of philhellenism developed in Western Europe.	In Westeuropa entwickelte sich ein starker Philhellenismus.	"[100, 76, 73]"	83	"[0.2654514735602496, -0.4247618509526743, -0.785501293731316]"	-0.314937224	-0.391224444
6710	John Hudson in the 1957 film Gunfight at the O.K.	John Hudson im Film Gunfight at the O.K. 1957	"[100, 100, 99]"	99.66666667	"[0.2654514735602496, 0.8505318100501577, 0.900191001893808]"	0.672058095	-0.314015388
6711	"This angered the AARP, which lobbied against the legislation."	"Das ärgerte die AARP, die sich gegen die Gesetzgebung aussprach."	"[86, 100, 100]"	95.33333333	"[1.2744206170689254, 0.37321150863630664, 0.2654514735602496]"	0.637694533	-0.39234671
6712	Barony of Aiket Lands of Borland Stewarton Castle and Barony of Robertland Dunlop railway station	Barony of Aiket Lands of Borland Stewarton Castle und Barony of Robertland Dunlop Bahnhof	"[77, 80, 100]"	85.66666667	"[-0.15167916733124173, -0.04441756016769294, 0.2654514735602496]"	0.023118249	-0.103614815
6713	Fierce and brave mermaid/mermen warriors who possess the ancient and very powerful silver tridents of myth.	"Heftige und tapfere Meerjungfrau / Mermen Krieger, die die alten und sehr mächtigen Silber Trident des Mythos besitzen."	"[100, 77, 100]"	92.33333333	"[0.2654514735602496, -0.15167916733124173, 0.37321150863630664]"	0.162327938	-0.423678488
6714	"Duchess Bertha, as dowager countess of Richmond, continued Brittany's alliance with Stephen's England against the Angevins."	Herzogin Bertha setzte als Mitbrüdergräfin von Richmond das Bündnis der Bretagne mit Stephans England gegen die Angevins fort.	"[82, 100, 100]"	94	"[0.6405984906688512, 0.37321150863630664, 0.2654514735602496]"	0.426420491	-0.441997617
6715	"She sailed under Captain John Whyte for Wellington on 9 December 1840, arriving on 20 April 1841 with 159 settlers."	"Sie segelte unter Captain John Whyte am 9. Dezember 1840 nach Wellington, wo sie am 20. April 1841 mit 159 Siedlern ankam."	"[72, 100, 100]"	90.66666667	"[-0.9439568253313346, 0.37321150863630664, 0.2654514735602496]"	-0.101764614	-0.205127537
6716	"Rookie Challenge, this time suiting up for the sophomore squad."	"Rookie Challenge, dieses Mal passend für die Sophomore Kader."	"[100, 87, 94]"	93.66666667	"[0.2654514735602496, -0.7146732028858908, 0.6738070142477738]"	0.074861762	-0.295499146
6717	"In 2018, Sting voiced the narrator of Where the Water Tastes Like Wine."	2018 stimmte Sting dem Erzähler von Where the Water Geschmackes Like Wine zu.	"[81, 100, 100]"	93.66666667	"[0.4821429590688326, 0.37321150863630664, 0.2654514735602496]"	0.37360198	-0.45150426
6718	The bookseller had to swear not to underpay when buying and not to overcharge when selling.	"Der Buchhändler musste schwören, beim Kauf nicht zu unterzahlen und beim Verkauf nicht zu viel zu bezahlen."	"[78, 100, 100]"	92.66666667	"[0.006776364268776851, 0.37321150863630664, 0.2654514735602496]"	0.215146449	-0.399246812
6719	"The 5th Brigade consisted of the 21st, 22nd and 23rd Battalions."	"Die 5. Brigade bestand aus dem 21., 22. und 23. Bataillon."	"[100, 87, 91]"	92.66666667	"[0.2654514735602496, 1.432876148668944, 0.04515183701325695]"	0.58115982	-0.186726302
6720	"Brady completed 27 of 37 passes for 361 yards, with 4 touchdowns and no interceptions."	"Brady absolvierte 27 von 37 Pässen für 361 Meter, mit 4 Touchdowns und ohne Abfangen."	"[100, 78, 89]"	89	"[0.2654514735602496, -0.23458970556018363, 0.062400961040822274]"	0.031087576	-0.367710263
6721	"Marcus defeated the Marcomanni, Quadi, and Sarmatians in the Marcomannic Wars."	"Marcus besiegte die Marcomanni, Quadi und Sarmatier in den Marcomannic Wars."	"[100, 74, 99]"	91	"[0.2654514735602496, -0.27396814399966013, 0.7610451463793909]"	0.250842825	-0.209672928
6722	Wallingford Priory produced the mathematician Richard of Wallingford and the chronicler John of Wallingford.	Wallingford Priory produzierte den Mathematiker Richard von Wallingford und den Chronisten John von Wallingford.	"[100, 82, 100]"	94	"[1.857303893757214, 0.6405984906688512, 0.2654514735602496]"	0.921117953	-0.134232238
6723	"Józef Czechowicz, avant garde poet, dies in Lublin September 10."	"Józef Czech owicz, Avantgarde-Dichter, stirbt am 10. September in Lublin."	"[77, 100, 100]"	92.33333333	"[-0.15167916733124173, 0.37321150863630664, 0.2654514735602496]"	0.162327938	-0.286613941
6724	"Bai Hua, 88, Chinese novelist, playwright and poet."	"Bai Hua, 88, chinesischer Schriftsteller, Dramatiker und Dichter."	"[82, 82, 73]"	79	"[0.031867639766508006, 0.6405984906688512, -0.49690580123975703]"	0.05852011	-0.170039549
6725	"Civil Air Transport transported 5,583 Kuomintang soldiers and 1,040 dependents to Taiwan."	Der zivile Luftverkehr transportierte 5.583 Kuomintang-Soldaten und 1.040 Angehörige nach Taiwan.	"[100, 85, 74]"	86.33333333	"[0.2654514735602496, 0.4310128033135338, -0.6270457621312975]"	0.023139505	-0.216170058
6726	"In Family Guy, Peter recreates Lewis' 'Chairman of the Board' scene from The Errand Boy."	"In Family Guy stellt Peter Lewis ""Chairman of the Board"" Szene von The Errand Boy nach."	"[100, 95, 75]"	90	"[0.2654514735602496, 0.40309849169632395, -0.4685902305312789]"	0.066653245	-0.433343977
6727	"In his performances of Handel, Beecham ignored what he called the ""professors, pedants, pedagogues""."	"In Händels Aufführungen ignorierte Beecham, was er ""Professoren, Pädagogen, Pädagogen"" nannte."	"[100, 71, 100]"	90.33333333	"[0.2654514735602496, -1.1024123569313533, 0.37321150863630664]"	-0.154583125	-0.248245761
6728	Six Bristol Blenheims undertook an armed reconnaissance over the North Sea.	Sechs Bristol Blenheims unternahmen eine bewaffnete Erkundung der Nordsee.	"[100, 100, 100]"	100	"[0.2654514735602496, 0.37321150863630664, 1.0083794836748325]"	0.549014155	-0.222089738
6729	"She also achieved semifinal finishes in Warsaw and Sopot, plus a quarterfinal finish in Bol, Croatia."	"Sie erreichte auch Halbfinale in Warschau und Sopot, sowie ein Viertelfinale in Bol, Kroatien."	"[100, 71, 100, 68, 80, 65]"	80.66666667	"[0.2654514735602496, -0.9001922144339011, 0.8505318100501577, -0.1672172840175087, 0.3832018464028281, -0.16325626935502552]"	0.044753227	-0.422730237
6730	The Romans swiftly defeated the Macedonians at the Second battle of Pydna.	Die Römer besiegten die Mazedonier schnell in der zweiten Schlacht von Pydna.	"[87, 79, 100]"	88.66666667	"[0.6211849487060245, 0.16523189586879544, 0.2654514735602496]"	0.350622773	-0.313702196
6731	"The last of these, the 2nd Battalion, Scots Guards, departed the Falkland Islands in July."	"Das letzte von ihnen, das 2. Bataillon, Schottische Garde, verließ im Juli die Falklandinseln."	"[100, 80, 100]"	93.33333333	"[0.2654514735602496, 0.323687427468814, 0.37321150863630664]"	0.32078347	-0.415647864
6732	"Many productions were musicals, comedies, melodramas or westerns."	"Viele Produktionen waren Musicals, Komödien, Melodramen oder Western."	"[100, 95, 87]"	94	"[0.2654514735602496, 0.7295690924856169, 1.432876148668944]"	0.809298905	-0.264324993
6733	"In the late 17th century, the three villages that predated Calcutta were ruled by the Nawab of Bengal under Mughal suzerainty."	"Im späten 17. Jahrhundert wurden die drei Dörfer, die vordatiert Kalkutta von der Nawab von Bengalen unter Mogulsuzerainty regiert."	"[75, 64, 53]"	64	"[-0.5198479236489196, -2.3709880820974454, -2.6108638357030336]"	-1.833899947	-0.312909544
6734	The Giants acquired outfielder Michael Morse and starting pitcher Tim Hudson in the offseason.	Die Giants erwarb Außenfeldspieler Michael Morse und Startkrug Tim Hudson in der Nebensaison.	"[87, 81, 65]"	77.66666667	"[-0.31279481766981004, 0.05066851252855241, -1.2949202670220439]"	-0.519015524	-0.295474231
6735	"But France remained passive when, on 2 October 1840, the British navy shelled Beirut."	"Aber Frankreich blieb passiv, als die britische Marine am 2. Oktober 1840 Beirut beschoss."	"[100, 75, 89, 100, 100, 100]"	94	"[0.2654514735602496, -0.5198479236489196, -0.13382149032827656, 1.1216191016511512, 1.214968665278659, 1.0987116526053302]"	0.507846913	-0.212501913
6736	Edward set his grandsons against each other by loaning A.J.	Edward stellte seine Enkel gegeneinander durch Ausleihen A.J.	"[100, 73, 85]"	86	"[0.2654514735602496, -0.49690580123975703, -0.4917681450113435]"	-0.241074158	-0.466840386
6737	"The hickory spiral borer kills many seedlings and young trees, and the pecan carpenterworm degrades both trees and logs."	"Die Hickory Spirale Borer tötet viele Sämlinge und junge Bäume, und die Pekan Tischlerwurm degradiert sowohl Bäume und Baumstämme."	"[100, 72, 71]"	81	"[0.2654514735602496, -0.8051061417376557, -1.1024123569313533]"	-0.547355675	-0.296765506
6738	"Such an outflanking of the isthmus required the use of the Persian navy, and thus the neutralisation of the Allied navy."	Eine solche Überflankierung der Isthmus erforderte den Einsatz der persischen Marine und damit die Neutralisierung der alliierten Marine.	"[100, 81, 100]"	93.66666667	"[0.2654514735602496, 0.4821429590688326, 0.37321150863630664]"	0.37360198	-0.372131616
6739	Cornwallis suffered reversals at King's Mountain and Cowpens.	Cornwallis erlitt Umkehrungen bei King 's Mountain und Cowpens.	"[100, 95, 98]"	97.66666667	"[0.2654514735602496, 0.40309849169632395, 0.8450503455644393]"	0.504533437	-0.28141132
6740	He berates Helvetius for forgetting his fatherly bonds and duties.	"Er beschimpft Helvetius, seine väterlichen Bande und Pflichten zu vergessen."	"[100, 100, 100]"	100	"[0.2654514735602496, 0.37321150863630664, 0.6419452159768436]"	0.426869399	-0.320725203
6741	"James of Baux, the nephew of Philip II of Taranto, claimed the Principality of Achaea after her deposition in 1381."	"Jakobus von Baux, der Neffe Philipps II. von Tarent, beanspruchte 1381 das Fürstentum Achaea."	"[100, 70, 100]"	90	"[0.2654514735602496, -1.2608678885313718, 0.37321150863630664]"	-0.207401635	-0.24562794
6742	"Positivism, Science, and 'The Scientists' in Porfirian Mexico."	"Positivismus, Wissenschaft und ""The Scientists"" in Porfirian Mexico."	"[78, 100, 89]"	89	"[0.006776364268776851, 0.37321150863630664, -0.764141530716584]"	-0.128051219	-0.262984723
6743	"Florida State faculty contributed to several areas of the CMS, especially the electromagnetic calorimeter and the hadron calorimeter."	"Florida State Fakultät trug zu mehreren Bereichen des CMS, insbesondere dem elektromagnetischen Kalorimeter und dem Hadron Kalorimeter."	"[72, 79, 65]"	72	"[-2.3553307191444177, 0.16523189586879544, -2.2815014184266786]"	-1.490533414	-0.315959275
