index	original	translation	scores	mean	z_scores	z_mean	model_scores
2654	Aviația militară germană fusese împărțită în două grupuri.	The German military aviation had been divided into two groups.	"[100, 97, 94]"	97	"[0.9204040350903382, 0.9579527143622191, 1.1166577564713134]"	0.998338169	-0.228136167
2655	"Pentru Puterile Axei, campania a reprezentat un succes spectaculos."	"For Axes' powers, the campaign was a spectacular success."	"[88, 66, 77]"	77	"[0.8241288996953475, 0.05491284412905498, 0.6182998788603192]"	0.499113874	-0.231441021
2656	"În septembrie 1926, Germania adera la Societatea Națiunilor."	"In September 1926, Germany was acceding to the United Nations Company."	"[23, 50, 37]"	36.66666667	"[-1.4250914503623033, -0.7429962429518655, -1.1688729487468479]"	-1.112320214	-0.341246665
2657	Dezindustrializarea din deceniile anilor 1970 și 1980 a adus o schimbare a atenției de la o producție la o economie orientată pe servicii.	The deindustrialisation of the 1970s and 1980s has brought about a change in focus from production to a service-oriented economy.	"[85, 92, 100]"	92.33333333	"[0.7203187296926867, 1.0408188341611522, 0.8333627005754242]"	0.864833421	-0.223649293
2658	"Învățământul public a fost organizat pe principiile stabilite de către Bonaparte însuși, pentru învățământul primar și secundar."	Public education was organised on the principles set out by Bonaparte itself for primary and secondary education.	"[86, 86, 80]"	84	"[0.7549221196935737, 0.48870303275464033, 0.5425238435787821]"	0.595382999	-0.271303058
2659	Vestigiile arheologice ale acestei perioade sunt limitate la resturile menajere descoperite și la defrișările regiunilor împădurite.	The archaeological benefits of this period are limited to domestic debris discovered and deforestation of wooded areas.	"[54, 70, 62]"	62	"[-0.5738903922680233, 0.12923220066553281, -0.07555924032771277]"	-0.173405811	-0.423960477
2660	"FBI are atribuții de contraspionaj, fiind singurii care pot urmări teritoriul american."	"The FBI is responsible for counter-intelligence, which is the only ones to follow American territory."	"[44, 42, 40]"	42	"[-0.7038820344675142, -0.9444385173700192, -0.9631792922091245]"	-0.870499948	-0.479512185
2661	"Zola îi aduce de mai multe ori dovada afecțiunii sale, Labori fiind fostul său apărător în fața tribunalului."	"Zola provides evidence of his affection several times, Labori being his former judicial defender."	"[100, 100, 100]"	100	"[1.031651381875285, 0.9609931851748625, 0.8333627005754242]"	0.942002423	-0.499374539
2662	"Armata rezistă, renăscând mereu în ciuda înfrângerilor."	"The army is resisting, always renting in spite of defeat."	"[85, 70, 100]"	85	"[0.7203187296926867, 0.07405752187955017, 0.8333627005754242]"	0.542579651	-0.57393676
2663	"În 1941, ca aliat al Germaniei, România declară război Uniunii Sovietice."	"In 1941, as an ally of Germany, Romania declared war on the Soviet Union."	"[100, 100, 100]"	100	"[1.2393695797059907, 0.8333627005754242, 0.9609931851748625]"	1.011241822	-0.14272514
2664	"Timp de secole, Mureșul a legat ținutul Gheorgheni de restul Ardealului."	For centuries Mureșul linked the county of Gheorgheni to the rest of the Ardeal.	"[100, 100, 100]"	100	"[1.119444292482282, 0.8333627005754242, 1.4417542798998286]"	1.131520424	-0.232341126
2665	Un mariage d'amour) în Le Figaro din 24 decembrie 1866.	A mariage d'amour) in Le Figaro of 24 December 1866.	"[94, 96, 92]"	94	"[1.2269400883243045, 0.9209284196185372, 0.9625424596988953]"	1.036803656	-0.182674095
2666	"În Scrisoare tatălui, vorbește chiar de o trădare din partea mamei, care pare să se dedice mai mult soțului decât fiului."	"In father's letter, he even speaks of betrayal on the part of the mother, who seems to be devoting more to the husband than to the child."	"[100, 81, 71]"	84	"[1.0690255985932648, 0.2947929080686958, 0.403485687284795]"	0.589101398	-0.342671782
2667	Maria Antoaneta a trimis austriecilor detalii ale planurilor militare franceze.	Maria Antoaneta sent Austrian details of the French military plans.	"[100, 83, 92]"	91.66666667	"[0.8333627005754242, 0.4396125879506722, 1.0384738150746813]"	0.770483035	-0.139725357
2668	La 28 iulie 1950 Marea Adunare Națională a emis Decretul nr.	On 28 July 1950 the National Assembly issued Decree No.	"[98, 100, 100]"	99.33333333	"[0.7710239197049649, 1.031651381875285, 1.2393695797059907]"	1.01401496	-0.586665571
2669	"Hr., conform lui Flavius Josephus, istoric evreu) și se termină cu Judecata de Apoi."	"Hr., according to Flavius Josephus, an historic Jephus) and finish with the Judge afterwards."	"[48, 50, 55]"	51	"[-0.9850139148585382, -0.7429962429518655, -0.5970676648724217]"	-0.775025941	-0.247388169
2670	"Dumitru Cerna devine, cu fiecare clipă, o certitudine."	Duma Cerna is becoming a certainty every moment.	"[66, 69, 65]"	66.66666667	"[-0.09041804432768769, -0.14366450195838965, -0.22682471743560242]"	-0.153635755	-0.267713726
2671	curaj aproape sinucigaș punctele nevralgice ale modernității și deconspirând sistematic	almost suicide drainage of the nose points of modernisation and systematically deconspiring	"[31, 38, 35]"	34.66666667	"[-1.1482643303552078, -1.3728341642304274, -1.3375535597460602]"	-1.286217351	-0.482894689
2672	Raidul din seara aceleiași zile a fost efectuat de 38 de bombardiere.	The wall tonight of the same day was made by 38 bombardments.	"[46, 30, 31]"	35.66666667	"[-0.6292134803419037, -1.5239343709874644, -1.3905122256400222]"	-1.181220026	-0.331459105
2673	"Aici in regiune se mai pot practica scufundari, se poate juca golf pe terenurile elegante de aici."	"Immersion can still be practised here in the region, golf can be played on the elegant fields here."	"[42, 53, 30]"	41.66666667	"[-0.7676270403454515, -0.6603686568554772, -1.4245920142025568]"	-0.95086257	-0.432483464
2674	"La intrarea în curte băieții întreabă dacă este primită capra, apoi intră în casă, capra rămânând afară."	"When the boys entered the house, they asked if the goats were received, then they entered the house and remained outside."	"[28, 42, 49]"	39.66666667	"[-1.2520745003578686, -1.0783834965402868, -0.5897179955073162]"	-0.973391997	-0.680305839
2675	"Mai mult, se estimează că circa 200.000 de vorbitori de galeză trăiesc în Anglia."	"Moreover, it is estimated that around 200.000 Welsh speakers live in England."	"[85, 100, 100]"	95	"[0.7203187296926867, 0.8333627005754242, 0.9609931851748625]"	0.838224872	-0.212906733
2676	Răscoala din 1907 avea să producă revolte și în Craiova.	The kidnapping in 1907 was also causing riots in Craiova.	"[100, 94, 87]"	93.66666667	"[0.8333627005754242, 0.8468798301311734, 0.8318279936180567]"	0.837356841	-0.3920919
2677	"Jackson a amenințat Sudul cu intervenție armată, salvând astfel Uniunea."	"Jackson has threatened the South with armed intervention, thus saving the Union."	"[89, 100, 87]"	92	"[0.8587322896962345, 0.8333627005754242, 0.9763235314861929]"	0.889472841	-0.204820216
2678	"Din păcate, în afară de opera zoliană, naturalismul a mai dat foarte puține creații majore."	"Unfortunately, apart from zolithic work, naturalism has given very few major creations."	"[100, 100, 100]"	100	"[1.2393695797059907, 0.8333627005754242, 0.9609931851748625]"	1.011241822	-0.279475749
2679	Confucianismul avea sa se răspândeasca mai târziu în peninsula Coreea și Japonia .	Confuanism was spreading later on on on the Korean peninsula and Japan.	"[69, 65, 60]"	64.66666667	"[0.016334514802603756, -0.2789904379369492, -0.4021983573265199]"	-0.221618093	-0.354813993
2680	"Iovian, căpetenia gărzii de curte și creștin niceean fiind, a fost proclamat că împărat."	"Iovian, the home of nowhere's poultry and Christian, has been proclaimed that he was divided."	"[16, 30, 23]"	23	"[-2.2260387128485832, -1.4245920142025568, -1.6138142041517973]"	-1.754814977	-0.570117116
2681	"Ca parte a contraofensivei aliate din nordul Norvegiei, forțele franceze au debarcat la Bjerkvik pe 13 mai."	"As part of the counter-offensive allied in Northern Norway, the French forces landed at Bjerkvik on 13 May."	"[73, 65, 80]"	72.66666667	"[0.158671260309659, 0.18867149570927083, 0.41980312657577507]"	0.255715294	-0.186205581
2682	ori în serviciu militar prin pază hotarelor și drumurilor.	or in military service by hotels and roads.	"[48, 39, 19]"	35.33333333	"[-0.6276374566623969, -1.15197189236554, -1.563505010365851]"	-1.114371453	-0.231369153
2683	"Acesta avea doar 21 de piloți, iar 15 dintre cele 23 de avioane Fw 190 erau operaționale."	He had only 21 pilots and 15 of the 23 Fw 190 aeroplanes were operational.	"[75, 91, 100]"	88.66666667	"[0.3742848296838174, 1.0028993730060716, 0.8333627005754242]"	0.736848968	-0.273287863
2684	Italienii au fost comandați de generalul Guglielmo Nasi.	The Italian authorities were commissioned by General Guglielmo Nasi.	"[96, 93, 76]"	88.33333333	"[1.0520666818624305, 0.9971458496997823, 0.18044252474489872]"	0.743218352	-0.16254285
2685	"Zola.” Cu toate acestea, procesul Zola a fost mai degrabă o victorie a dreyfusarzilor."	The BAFA takes note of the fact that the BAFA's own decision to adopt the BAFA is based on the following criteria:	"[7, 1, 16]"	8	"[-1.8467843235191839, -2.5963795810312456, -1.9895147196689569]"	-2.144226208	-1.135719657
2686	Astăzi se mai păstrează doar steagul gărzii orășenești din Slatina.	"Today, only the flag of the town guard in Slatina is being kept."	"[66, 68, 70]"	68	"[0.06285431967583496, -0.1836458832073172, -0.061400471701174276]"	-0.060730678	-0.373483866
2687	"În efortul de a stabiliza imperiul, Dioclețian a împărțit imperiul în două curți imperiale diferite în estul grecesc și vestul latin."	"In an effort to stabilise the empire, Diocletian divided the empire into two different imperial courts in the Greek East and the Latin West."	"[76, 79, 81]"	78.66666667	"[0.5824975135977318, 0.5478658391451036, 0.36556399846330834]"	0.49864245	-0.210967988
2688	O șansă providențială face că în acești ani să se descopere la Laurion un foarte bogat filon de argint.	A business angels make a very rich silver thread found in Laurion in these years.	"[62, 47, 48]"	52.33333333	"[-0.23275478983474293, -0.6250194623417137, -0.8562377280781951]"	-0.571337327	-0.49816522
2689	"34 de pini și conector de alimentare model mic, separat."	"34 pins and model supply connectors, separately."	"[85, 100, 70]"	85	"[0.7203187296926867, 0.8333627005754242, -0.061400471701174276]"	0.497426986	-0.656813562
2690	"Un monument caracteristic arhitecturii indiene este edificiul de tip stupă, cea mai celebră fiind cea de la Sanchi."	"A monument characteristic of the Indian architecture is the stopper, the most famous one of which is Sanchi."	"[50, 57, 42]"	49.66666667	"[-0.7557132115851092, -0.6869228269238442, -0.6347829053302385]"	-0.692472981	-0.283869833
2691	"Până la sosirea lor în târg, vânzarea de vite era slabă, dar după venirea lor, funcționarii nu mai puteau dovedi cu viza biletelor de vânzare."	"Until they arrived at the fair, the sale of cattle was weak, but after they had come, officials could no longer prove themselves targeted at tickets for sale."	"[50, 56, 43]"	49.66666667	"[-0.7557132115851092, -0.5600433701287397, -0.7330236503445645]"	-0.682926744	-0.485777676
2692	"În 1784, a plecat din regiunea Waxhaws către , unde a cu avocatul Spruce Macay."	"In 1784, he departed from the Waxhaws region to where he gave Spruce Macay's lawyer."	"[54, 69, 39]"	54	"[-0.6285871386122666, -0.07872753846087473, -0.8714372103481123]"	-0.526250629	-0.260749578
2693	"Aici, bombardierele au fost alimentate, încărcate cu bombe iar echipajele au primit ultimele instrucțiuni."	"The bombardments were fuelled here, bombs were loaded and the crews were given the last instructions."	"[85, 88, 58]"	77	"[0.6196631718873564, 0.6247340616690819, -0.2139728003312605]"	0.343474811	-0.432498068
2694	"Una dintre ele cea de pe Nelvaan, care contribuie foarte mult la dezvoltarea lui Anakin atat ca Jedi, cat și ca adult."	"One of them on Nelvaan, who contributes a great deal to Anakin's development at a time like Jedi, as well as adult."	"[55, 70, 58]"	61	"[-0.31778297033392133, 0.2065906887493776, -0.23534842491721156]"	-0.115513569	-0.294578105
2695	"Sub focarul de ardere al combustibilului solid, în plită era un locaș în care se colecta cenușa, numit ,,coptilete”, expresie de origine necunoscută."	"Under the burning outbreak of solid fuel, it was a house where ash, called, Coptilles, expression of unknown origin, was collected."	"[46, 49, 51]"	48.66666667	"[-0.6421035323566131, -0.868128457608616, -0.6241808399791449]"	-0.711470943	-0.501825154
2696	Condițiile naturale din Gheorgheni asigură posibilități deosebite pentru creșterea animalelor alpine.	Natural conditions in Gheorgheni ensure special opportunities for rearing alpine animals.	"[100, 100, 100]"	100	"[1.0255927455802585, 0.9845341654844935, 0.8333627005754242]"	0.947829871	-0.277437061
2697	"In orasul Alicante este aeroportul ce apartine de Costa Blanca, care se cheama El Altet."	"In the Alicante city is the airport belonging to Costa Blanca, which is called the El Altet."	"[80, 85, 99]"	88	"[0.42311612189868636, 0.7203187296926867, 1.032001303849583]"	0.725145385	-0.169849202
2698	"Paul Thomspon a fost editor al revistei ""Oral History""."	"Paul Thomspon was editor of the ""Oral History"" magazine."	"[96, 82, 100]"	92.66666667	"[1.100956019702443, 0.625182172161432, 1.0690255985932648]"	0.931721263	-0.179162636
2699	"Pe frontul de est , sovieticii îi împingeau pe germani în patria lor."	"On the eastern front, the Soviets pushed Germans into their homeland."	"[90, 100, 100]"	96.66666667	"[0.6987826511564457, 0.8333627005754242, 0.9609931851748625]"	0.831046179	-0.149124309
2700	"Concurând împotriva unor țări precum Irlanda și Luxemburg, Malta se laudă cu forța de muncă multilingvă și cu un puternic sistem juridic."	"Recently against countries such as Ireland and Luxembourg, Malta is praising itself with multilingual labour and a strong legal system."	"[86, 72, 100]"	86	"[0.7549221196935737, -0.04956888316276017, 0.8333627005754242]"	0.512905312	-0.321844906
2701	Această zonă se poate întinde până la câteva sute de kilometri de la instalație.	This area may extend up to several hundred kilometres from the plant.	"[95, 100, 100]"	98.33333333	"[1.0663526297015562, 1.0484593129562183, 0.9424550146868682]"	1.019088986	-0.281375349
2702	De regula biletele sunt foarte scumpe dar ocazional ei ofera zboruri ieftine catre destinatii specifice.	"The rule of tickets is very expensive, but sometimes they offer cheap flights to show specific destination."	"[38, 45, 52]"	45	"[-0.777992366380588, -0.6729927834120636, -0.7081405491034675]"	-0.719708566	-0.522765279
2703	"În 133 î.Hr., Tiberius Gracchus este ales ca tribun și duce o politică de promovare a reformei."	In 133 Hr. Tibet erius Gracchus is elected as a tributn and is conducting a policy to promote reform.	"[58, 61, 72]"	63.66666667	"[-0.2139728003312605, -0.2511726532461527, 0.019462158279542938]"	-0.148561098	-0.29574725
2704	"Pentru țărănime expedițiile în Orient au însemnat o sporire a obligațiilor, pentru a acoperi cheltuielile ce le făceau nobilii."	For the shoreline of shipments to the East there has been an increase in obligations to cover their expenses in making them noble.	"[40, 27, 23]"	30	"[-0.8368338203472254, -1.4239461409190908, -1.3525563066319752]"	-1.204445423	-0.6293782
2705	"Rugby Galați, intrând în structurile Clubului Sportiv Municipal."	"Rugby Galți, entering into the structures of the Spores Club."	"[58, 69, 47]"	58	"[-0.4859947806413759, 0.11184808255357188, -0.45577107901730174]"	-0.276639259	-0.49802047
2706	Partea de nord a acestei forțe nu avea să mai rămână în regiune.	The northern part of this force would no longer remain in the region.	"[100, 87, 100]"	95.66666667	"[1.031651381875285, 0.8318279936180567, 0.8333627005754242]"	0.898947359	-0.338026881
2707	"Cel mai mare și cunoscut dintre aceste marșuri ale morții a avut loc în ianuarie 1945, când armata sovietică a avansat în Polonia."	"The greatest and most familiar of these death marches took place in January 1945, when the Soviet army advanced in Poland."	"[100, 99, 100]"	99.66666667	"[0.8333627005754242, 0.9950267735822652, 1.119444292482282]"	0.982611256	-0.216922626
2708	Planurile lor nu au reușit niciodată să surmonteze problema uriașei popularități a lui Hitler în rândurile populație germane.	Their plans have never managed to overcome the problem of Hitler's huge population in the ranks of the German population.	"[88, 100, 100]"	96	"[0.6924340559611162, 0.8333627005754242, 0.9609931851748625]"	0.828929981	-0.202503249
2709	Acestea sunt firele ce transmit semnalele „selectare	This is the yarn that transmits the selection criteria	"[51, 38, 24]"	37.66666667	"[-0.4561965303374691, -1.1370914305036373, -1.5849538721517678]"	-1.059413944	-0.718212187
2710	Un asemenea succes japonez ar fi fost o lovitură devastatoare pentru liniile de comunicație britanice din Orientul Îndepărtat.	Such a Japanese success would have been a devastating blow to British communication lines in the Far East.	"[87, 90, 97]"	91.33333333	"[0.7895255096944607, 0.9649799118509909, 1.1462125259514777]"	0.966905982	-0.135146126
2711	"Acesta putea fi acordat atât de un sultan, cât și de un simplu musulman pe câmpul de lupta."	It could be provided by both a compensan and a mere Muslim in the battle.	"[62, 45, 70]"	59	"[-0.44206556573789346, -0.9039969066175905, 0.07405752187955017]"	-0.42400165	-0.323102921
2712	"La începutul Evului Mediu, când europenii aveau prea puțin acces la astfel de animale, elefanții erau ilustrați mai mult ca niște creaturi fantastice."	"At the beginning of the Middle Ages, when Europeans had too little access to such animals, the elephants were more illustrated as fantastic creatures."	"[67, 84, 88]"	79.66666667	"[0.005244707791558031, 0.4766368826943541, 0.5662670826290181]"	0.349382891	-0.188512206
2713	"În momentul de față se testează tunuri rapide de 140 mm, a căror putere distructivă depășește cu mult pe cele actuale."	"At the moment, 140 mm of rapid cannons are being tested, the destructive power of which exceeds by far the current ones."	"[91, 93, 88]"	90.66666667	"[0.9971446507833563, 0.8098555353874914, 0.5662670826290181]"	0.79108909	-0.418771058
2714	Bogdan Lăpușneanu a încheiat tratate de supunere cu polonezii.	Bogdan Letpuvandu has concluded treated with Poles.	"[29, 27, 25]"	27	"[-1.3481072186089293, -1.6479218638614392, -1.3558846703605294]"	-1.450637918	-0.467797011
2715	"Planurile germane prevedeau și o eventuală debarcare lângă Enkhuizen, pentru transport putând fi folosite barje capturate în portul Stavoren."	"The German plans also provided for a possible landing near Enkhuizen, and barges taken at the port of Stavoren could be used for transport."	"[100, 90, 100]"	96.66666667	"[0.8333627005754242, 0.9558154864920314, 0.9204040350903382]"	0.903194074	-0.270671993
2716	"Aceste caractere sunt, totuși, de origine secundară, ca rezultat al adaptării ulterioare la condițiile de mediu."	"However, these characters are of secondary origin as a result of the subsequent adaptation to the environmental conditions."	"[100, 91, 100]"	97	"[1.2393695797059907, 0.8001232917416224, 1.0690255985932648]"	1.036172823	-0.31995669
2717	"Guvernul englez reacționează cu arestarea lui, împreună cu alți 60.000 de oponenți, și nu este eliberat decât după doi an de detenție."	"The English Government shall react with his arrest, together with a further 60.000 opponents, and shall only be released after two years of imprisonment."	"[100, 100, 100]"	100	"[0.8333627005754242, 0.783766770321848, 1.4417542798998286]"	1.019627917	-0.256860375
2718	"Industriile înfloreau, era concentrată în principal în orașele mari."	"The flourishing industries, it was mainly concentrated in the large cities."	"[52, 67, 48]"	55.66666667	"[-0.42159314033658213, -0.15277612794823858, -0.7800094137436157]"	-0.451459561	-0.501376331
2719	edificiul teoretic și analizele exemplificatoare având interesante deschideri filosofice	theoretical edifice and exemplary analyses with interesting philosophical openings	"[84, 92, 75]"	83.66666667	"[0.5316880077505072, 0.7728312406438095, 0.3358780221221575]"	0.54679909	-0.319431901
2720	"Astfel au început să apară organizații clandestine prercum Mâna Neagră, care luptau pentru unirea Bosniei cu Serbia."	"In this way, pre-maturing clandestine Black Holy organisations, fighting to unite Bosnia with Serbia, started to emerge."	"[25, 33, 29]"	29	"[-1.2434231147942238, -1.5077728346888817, -1.4231250946925331]"	-1.391440348	-0.455649942
2721	Marina coreeană a considerat că este cel mai bine să distrugă suportul său naval pentru a reduce eficiența trupelor inamice.	The Korean Navy considered it best to destroy its shipping support to reduce the effectiveness of enemy troops.	"[100, 98, 95]"	97.66666667	"[1.031651381875285, 0.9641375225268146, 1.162461307948656]"	1.052750071	-0.301622778
2722	"Rudolf Virchow a fost fondatorul patologiei celulare, iar Robert Koch a dezvoltat vaccinuri pentru antrax, holeră și tuberculoză."	"Rudolf Virchow was the founder of cellular pathology and Robert Koch developed vaccines for anthrax, cholera and tuberculosis."	"[95, 94, 100]"	96.33333333	"[1.0663526297015562, 1.1166577564713134, 0.8333627005754242]"	1.005457696	-0.098559491
2723	"Neogoticul apărut în Anglia, a alimentat interesul față de ideile romanice din Evul Mediu."	"Neogosis has arisen in England, has fuelled interest in the Roman ideas of the Middle Ages."	"[73, 65, 69]"	69	"[0.25321969353950763, -0.32571949092632674, -0.07872753846087473]"	-0.050409112	-0.310353607
2724	"Susținea autonomia culturală, autorizarea utilizării limbii materne în școli, administrație, justiție și autonomia personală."	"It supported cultural autonomy, authorisation of the use of the mother tongue in schools, administration, justice and personal autonomy."	"[100, 100, 73]"	91	"[1.0690255985932648, 1.031651381875285, 0.47509041780996975]"	0.858589133	-0.163841784
2725	Avantajul acestei metode de a vinde îl reprezintă faptul că magazinele expun bunurile unui număr mai mare de potențiali cumpărători.	The advantage of this method of selling is that shops expose goods to a greater number of potential buyers.	"[96, 100, 80]"	92	"[1.100956019702443, 0.8333627005754242, 0.27939741392417133]"	0.737905378	-0.350717247
2726	"Din cauza mortalității ridicate, populația nemulțumită, a acuzat autoritățile de incompetență."	"Due to the high mortality, the dissatisfied population has accused the authorities of the incompetence."	"[71, 100, 81]"	84	"[0.23587126968026964, 0.8799919452809679, 0.4433447513237695]"	0.519735989	-0.383844644
2727	"Pe linie paternă, familia sa era originară din , Yorkshire, Anglia."	"Put straight, his family came from, Yorkshire, England."	"[66, 68, 57]"	63.66666667	"[-0.09041804432768769, -0.18007533992029554, -0.5230190753850578]"	-0.264504153	-0.540080428
2728	"Constructorii sperau că astfel, palatele, bisericile și catedralele erau mai durabile."	"The manufacturers were hoping that in this way, the pallets, churches and cathedrals were more sustainable."	"[48, 52, 55]"	51.66666667	"[-0.5600067003401299, -0.8298858151097825, -0.5970676648724217]"	-0.66232006	-0.273369938
2729	"Commodus, Poseidon etc., fragmente de sticlă, vase ceramice, cărămizi, monede de"	"Commodus, Poseidon, etc., glass fragments, ceramic vessels, bricks, coins"	"[100, 100, 100]"	100	"[1.0259160246377157, 0.8058994779769623, 1.119444292482282]"	0.983753265	-0.138319984
2730	Comuniștii au instalat apoi un regim în totalitate sub controlul lor.	The Communists then put a regime fully under their control.	"[76, 100, 100]"	92	"[0.40888821968470435, 1.0484593129562183, 0.9424550146868682]"	0.799934182	-0.38808912
2731	După sfârșitul Războiului Rece au existat mai multe tentative de a reduce activitatea militară și chiar de a desființa armata cu totul.	"After the end of the Cold War, several attempts were made to reduce military activity and even to dismantle the army altogether."	"[100, 100, 100]"	100	"[1.119444292482282, 0.8333627005754242, 0.9609931851748625]"	0.971266726	-0.216970459
2732	"El a propus ca nu doar marile unități blindate de sub comanda lui, dar cele mai multe Panzerwaffe să fie concentrate la Sedan."	"He proposed that not only large armoured units under his command, but most Panzerwaffe should be concentrated in Sedan."	"[84, 95, 97]"	92	"[0.6857153396917999, 0.9384215336201124, 0.9579527143622191]"	0.860696529	-0.18076767
2733	Reprezentau un grup privilegiat și restrâns de experți.	They were a privileged and restricted group of experts.	"[100, 100, 100]"	100	"[1.0690255985932648, 1.0255927455802585, 1.4417542798998286]"	1.178790875	-0.276683629
2734	Primul atac fizic reținut de istorie împotriva unui președinte american a fost îndreptat împotriva lui Jackson.	The first historically apprehended physical attack against an American President was directed against Jackson.	"[100, 100, 100]"	100	"[1.4417542798998286, 1.119444292482282, 0.8333627005754242]"	1.131520424	-0.257446438
2735	Evreilor li se interzic practicarea medicinei și profesiile în domeniul culturii sau a avocaturii și era interzis orice contact cu populația ariană.	Eight are prohibited from practising medicine and professions in the field of culture or in law and all contact with the arium population was prohibited.	"[24, 21, 17]"	20.66666667	"[-1.279225480056811, -1.855893686157607, -1.632711790367625]"	-1.589276986	-0.429191083
2736	Este probabil ca pierderile aliaților să fi fost mai ridicate decât au fost raportate.	Allies' losses are likely to have been higher than they have been reported.	"[100, 96, 89]"	95	"[0.8333627005754242, 0.9209284196185372, 0.8587322896962345]"	0.871007803	-0.278061479
2737	O excepție notabilă este care curge spre Marea Egee.	A notable exception is flowing towards the Aegean.	"[79, 100, 90]"	89.66666667	"[0.3721763785702419, 0.8333627005754242, 0.6201952995495169]"	0.608578126	-0.272532463
2738	"Acest ultim grup include editorii Studia Phaenomenologica, Cristian Ciocan și Gabriel Cercel, și heideggerieni ca Cătălin Cioabă sau Bogdan Minca."	"This last group includes publishers Studia Phaenomenologica, Cristian Ciocan and Gabriel Cercel, and heideggerians as Cats Cioabe or Bogdan Minca."	"[67, 52, 47]"	55.33333333	"[0.09283230528413564, -0.5885966536023811, -0.45577107901730174]"	-0.317178476	-0.269275904
2739	"Concomitent, românii au preluat denumirile de localități,"	"At the same time Romanians took over the locality names,"	"[92, 93, 80]"	88.33333333	"[0.9625424596988953, 1.0787382953162328, 0.5425238435787821]"	0.8612682	-0.267921656
2740	250pxrightthumbHartă reprezentând disputele teritoriale dintre Republica Populară Chineză și statele vecine.	250pxrightthumbHart representing territorial disputes between the People's Republic of China and neighbouring states.	"[85, 74, 80]"	79.66666667	"[0.5856814968308247, 0.5108927830725571, 0.41980312657577507]"	0.505459135	-0.190484598
2741	"În context, una din stringentele probleme de organizare militară a fost realizarea cazărmii cavaleriei."	"In a context, one of the urgent problems of military organisation was the creation of cavity barracks."	"[30, 19, 25]"	24.66666667	"[-1.1828677203560947, -1.458237306369748, -1.450832929740649]"	-1.363979319	-0.44440037
2742	Alegerile au loc în februarie pentru o Adunare Națională care devenise constituantă în condiții dificile.	The elections were held in February for a National Assembly that had become a constituent body in difficult circumstances.	"[90, 100, 90]"	93.33333333	"[0.8933356796971215, 0.8333627005754242, 0.6201952995495169]"	0.782297893	-0.355211765
2743	"Deputații se considerau descendenții iluminismului și intenționau să încheie ostilitățile, cruzimea și să pună capăt superstiției și sărăciei."	"Members considered themselves the descendants of illumination and intended to end hostilities, cruelty and end superstition and poverty."	"[90, 98, 100]"	96	"[0.8162102218760264, 0.994977009105901, 0.8333627005754242]"	0.881516644	-0.308521301
2744	"Industria automobilelor reprezintă 43% din producția industrială a Slovaciei, și un sfert din exporturile sale."	The car industry accounts for 43% of the industrial production of Slovakia and one quarter of its exports.	"[100, 100, 94]"	98	"[1.0484593129562183, 1.031651381875285, 0.8468798301311734]"	0.975663508	-0.303270578
2745	"Anumite persoane pot chiar să beneficieze de pe urma situației, de ex."	"Some people may even benefit from the situation, for example."	"[94, 100, 100]"	98	"[1.1166577564713134, 0.8333627005754242, 1.0259160246377157]"	0.991978827	-0.285199434
2746	Contribuția RAF Bomber Command la efortul aliat de război din această perioadă au rămas controversate.	The contribution of RAF Bomber to the war allied effort during this period has remained controversial.	"[100, 77, 97]"	91.33333333	"[0.8333627005754242, 0.21746681948858065, 1.13555940970333]"	0.72879631	-0.283720315
2747	Toți membri adulți de sex masculin a primelor două stări privilegiate aveau un vot pentru alegerea deputaților lor.	All adult male members of the first two privileged states had a vote to elect their Members.	"[98, 82, 90]"	90	"[1.05967660440972, 0.797311705173256, 0.8982400475904309]"	0.918409452	-0.182762101
2748	"Drumul republican R16 leagă municipiul Bălți, prin orașul Fălești, cu punctul de trecere a frontierei dintre Moldova și România la Sculeni."	"The republican road R16 links the municipality of Bălici, through the town of Flolești, with the border crossing between Moldova and Romania in Sculeni."	"[52, 49, 58]"	53	"[-0.42159314033658213, -0.9462318899213493, -0.4859947806413759]"	-0.617939937	-0.336868376
2749	"Jedii sunt depășiți numeric, dar apare Yoda cu noua armată de clone."	"Jedies are exceeded numerically, but Yoda appears with the new clone army."	"[87, 83, 90]"	86.66666667	"[0.6243557609168587, 0.5145131240772971, 0.765548731272]"	0.634805872	-0.352450222
2750	Doar două regimente franceze au fost trimise la nord de Westerschelde.	Only two French regimes were sent north of Westerschelde.	"[52, 49, 51]"	50.66666667	"[-0.42159314033658213, -0.9462318899213493, -0.7451648438471493]"	-0.704329958	-0.295050949
2751	Irlanda a participat la Concursul Muzical Eurovision începând cu 1965.	Ireland participated in the Eurovision Muzical Constance since 1965.	"[56, 69, 63]"	62.66666667	"[-0.5203097180469298, -0.07872753846087473, -0.04095585032682584]"	-0.213331036	-0.292841882
2752	"Inflația, creșterea costului vieții, diminuarea salariilor reale au contribuit la degradarea condițiilor de viață."	"Inflation, the increase in cost of living, the fall in real wages have contributed to the deterioration of living conditions."	"[90, 86, 86]"	87.33333333	"[0.9649799118509909, 0.6212656832075886, 0.9405211662236055]"	0.842255587	-0.284471363
