index	text_a	text_b	predictions
3340	Jovian died on 16 February 364, due to either indigestion or charcoal vapour inhalation.	Jovian starb am 16. Februar 364, entweder durch Verdauung oder durch Einatmen von Kohledampf.	-0.2999110164884383
3341	The excavations revealed 49 stone coffins, 30 coffin lids, and five headstones.	Die Ausgrabungen enthüllten 49 Steinsärge, 30 Sargdeckel und fünf Kopfsteine.	-0.32489190517022787
3342	The other gases with it may be firedamp or blackdamp.	Die anderen Gase können feuerfeucht oder schwärzfeucht sein.	-0.2958678647759625
3343	As an athlete, he especially excelled in the decathlon; almost daily he practised the ten different disciplines.	Als Athlet glänzte er vor allem im Zehnkampf, fast täglich übte er die zehn verschiedenen Disziplinen aus.	-0.3338248747551563
3344	The Oxfordshire Coroner subsequently recorded an inquest verdict of suicide on 22 February 2007.	Der Oxfordshire Coroner verzeichnete daraufhin am 22. Februar 2007 ein Suizidurteil.	-0.32664225489958215
3345	Antiochus III recaptured Arsacid controlled territory in 209 BC from Arsaces II.	Antiochus III. eroberte 209 v. Chr. arsacid kontrolliertes Gebiet von Arsaces II.	-0.3270959730533695
3346	In the quarterfinals, she defeated Anastasia Pavlyuchenkova and proceeded to the semifinals where she won against Monica Niculescu.	Im Viertelfinale besiegte sie Anastasia Pavlyuchenkova und ging ins Halbfinale, wo sie gegen Monica Niculescu gewann.	-0.3213644523198481
3347	PAVN attacks by fire against the 44th Regiment in Thanh An District of Pleiku and against the Rangers north of Kontum.	PAVN Angriffe mit Feuer gegen das 44. Regiment in Thanh An District of Pleiku und gegen die Rangers nördlich von Kontum.	-0.3537704361672542
3348	Antrobus, Fiddes and Strachey in the Colonial Office promoted amalgamation, along with Lugard.	Antrobus, Fiddes und Strachey im Kolonialamt förderten zusammen mit Lugard die Fusion.	-0.33814100790754426
3349	Only black marketeers could enjoy an evident affluence.	Nur Schwarzhändler konnten einen offensichtlichen Wohlstand genießen.	-0.31026421589733627
3350	They were strong young men, bright eyed and good hunters of the swift wallaby, the brown pigeon and the cunning goanna.”	Sie waren starke junge Männer, helle Augen und gute Jäger der schnellen Wallaby, die braune Taube und die listige Goanna.	-0.3811736568280443
3351	Frederic M. Richards, 83, American biochemist, natural causes.	Frederic M. Richards, 83, amerikanischer Biochemiker, natürliche Ursachen.	-0.2298294780267155
3352	During the late shower, Timo Glock gambled on staying out on drys.	Während der späten Dusche spielte Timo Glock darauf, auf Trockenheit zu bleiben.	-0.38615499309010837
3353	Anne, baptised 20 September 1632, who married Sir Thomas Mackworth, 3rd Baronet, of Normanton, Rutland, a distant relative.	Anne, getauft am 20. September 1632, heiratete Sir Thomas Mackworth, 3rd Baronet, von Normanton, Rutland, einem entfernten Verwandten.	-0.3300785525285632
3354	"Samantha Bartlett from the Daily Star observed that ""the smooch whipped viewers into a frenzy, judging by the online reaction."""	"Samantha Bartlett vom Daily Star bemerkte, dass ""der Smoothch die Zuschauer in eine Raserei peitschte, gemessen an der Online-Reaktion""."	-0.386044953121647
3355	By late on September 8, Gerda intensified into a hurricane.	Ende September intensivierte sich Gerda zu einem Hurrikan.	-0.31718208612582094
3356	She drugs and kidnaps Peri, locking her in the bunker again.	Sie nimmt Drogen und entführt Peri und sperrt sie wieder in den Bunker.	-0.3388625020901956
3357	Only the Department of Energy may declassify nuclear information.	Nur das Energieministerium darf nukleare Informationen deklassifizieren.	-0.2943361423106806
3358	2 seed Kevin Anderson in the quarterfinals before losing to no.	2 Samen Kevin Anderson im Viertelfinale vor dem Verlust auf Nein.	-0.4221814008503559
3359	Pius protested the deportations of Slovakian Jews to the Bratislava government from 1942.	Pius protestierte 1942 gegen die Deportationen slowakischer Juden an die Regierung von Bratislava.	-0.26435019037692825
3360	, the court pleadings between Jean de Pee from Laborde and Arnaud de Laforcade, inhabitant of Fourré.	, das Gerichtsverfahren zwischen Jean de Pee von Laborde und Arnaud de Laforcade, Einwohner von Fourré.	-0.3504094354143822
3361	Its erection coming a little late for the collier, the Lady Darling which was wrecked on a reef just south of the Island in 1880.	Seine Errichtung kommt ein wenig spät für die collier, die Lady Darling, die auf einem Riff südlich der Insel im Jahr 1880 zerstört wurde.	-0.4008616109212358
3362	Disgusted, Chelsea bitterly broke up with Phillip.	Erschüttert zerbrach Chelsea bitterlich mit Phillip.	-0.3357972413185674
3363	Shortly after overhearing Bartlett, Fleischer proceeded to discuss Plame with Gregory and Dickerson.	Kurz nach der Anhörung von Bartlett diskutierte Fleischer Plame mit Gregory und Dickerson.	-0.37002754015465567
3364	Raquel Welch portrays his mistress, who ultimately goads him into shooting her.	Raquel Welch porträtiert seine Herrin, die ihn schließlich dazu bringt, sie zu erschießen.	-0.3268528924629735
3365	Under Nero, disillusioned writers reacted to Augustanism.	Unter Nero reagierten desillusionierte Schriftsteller auf den Augustanismus.	-0.30306440607969204
3366	The Humane Society of the United States writes that the procedure can cause redness, ulceration, hemorrhaging, cloudiness, or even blindness.	Die Humane Society of the United States schreibt, dass das Verfahren Rötung, Ulzeration, Hämorrhagen, Trübungen oder sogar Blindheit verursachen kann.	-0.29287039540404697
3367	SIREN stands for SEN Integrated Renewable Energy Network Toolkit.	SIREN steht für SEN Integrated Renewable Energy Network Toolkit.	-0.27640580131109765
3368	While refuelling he knocked the jacks and the car drove off by itself, before beaching on a dune.	Beim Betanken klopfte er an die Buchsen und der Wagen fuhr von selbst ab, bevor er auf einer Düne fuhr.	-0.4338734804035695
3369	"Cannons began firing, whistles tooted, horns blew, horsecars were forced to a standstill, the crowd yelled and cheered"", say Thomas and Hyman."	"Die Kanonen fingen an zu feuern, Pfeifen zugespitzt, Hörner geblasen, die Hörner zum Stillstand gezwungen, die Menge schrie und jubelte "", sagen Thomas und Hyman."	-0.3885933044704697
3370	The Redcoat Sousaphones perform a warm up concert in the Tate Center assembly area, while the Redcoat Drumline performs a drumshow in the parking lot.	Die Redcoat Sousaphones geben ein Aufwärmkonzert im Tate Center Montagebereich, während die Redcoat Drumline auf dem Parkplatz eine Drumshow vorführt.	-0.3758556636327669
3371	The book chronicles the sensational lawsuit between Knoxville socialite Evelyn Hazen, granddaughter of Joseph Mabry, Jr., and her fiancée.	Das Buch beschreibt die sensationelle Klage zwischen der Knoxville-Sozialistin Evelyn Hazen, Enkelin von Joseph Mabry, Jr., und ihrer Verlobten.	-0.3270568719424643
3372	"November 2010, Barkan, Elliott R. ""Return of the Nativists?"	"November 2010, Barkan, Elliott R. ""Rückkehr der Nativisten?"	-0.29049285417128495
3373	It encompasses the boroughs of Steelton and Highspire, both industrial suburbs of the City of Harrisburg.	Es umfasst die Bezirke Steelton und Highspire, beide Industrievororte der Stadt Harrisburg.	-0.3009102132977674
3374	In 1820 Harrison ran against Jennings in his reelection bid.	In 1820 Harrison lief gegen Jennings in seiner Wiederwahl Angebot.	-0.325471642693838
3375	Special cutters can also cut grooves, bevels, radii, or indeed any section desired.	Spezielle Fräser können auch Nuten, Bienen, Radien oder auch jede gewünschte Sektion schneiden.	-0.35838908844085765
3376	Major lava flows have formed vast plateaus that overlie Paleozoic sandstone.	Größere Lavaströme haben riesige Plateaus gebildet, die paläozoischen Sandstein überragen.	-0.3108358426641949
3377	It originally aired on AMC in the United States on October 31, 2010.	Ursprünglich ausgestrahlt auf AMC in den Vereinigten Staaten am 31. Oktober 2010.	-0.3194806988003464
3378	Brainiac would resurface as a member of the Legion of Doom in Challenge of the Super Friends cartoon voiced by Ted Cassidy.	Brainiac würde wieder als Mitglied der Legion of Doom in Challenge of the Super Friends Cartoon von Ted Cassidy geäußert.	-0.41440935898549863
3379	Above the canopy the ogee outer arch rises to a final pinnacle bearing a pedestal.	Über dem Baldachin erhebt sich der ogee äußere Bogen zu einem letzten Gipfel, der einen Sockel trägt.	-0.4168574759076041
3380	The turnpike, US 30 and the Raystown Branch of the Juniata River all pass through the 650 ft narrows.	Die Drehkreuze, US 30 und der Raystown Branch des Juniata River durchqueren alle die 650 ft engen Gassen.	-0.394089371146062
3381	Lindwall's Test haul of 27 scalps equalled the record for an Australian fast bowler in England.	Lindwalls Teststrecke von 27 Kopfhaut entsprach dem Rekord für einen australischen Fast Bowler in England.	-0.4458790951804514
3382	Hitler himself often spoke of the 'infamy of Versailles'.	"Hitler selbst sprach oft von der ""Verleumdung Versailles""."	-0.31064566357678836
3383	More infrequently, assorted other species of raptor would join the juvenile eagle roosts at dusk.	Seltener treten auch andere Raptor-Arten in der Dämmerung den jugendlichen Adlerrosten bei.	-0.39501387635963636
3384	"MGM marketers enticed the public with the tagline ""Garbo talks!"""	"MGM Vermarkter verlockten die Öffentlichkeit mit dem Schlagwort ""Garbo spricht!"""	-0.3190389651975796
3385	Activity shifted farther to the east after September, with Typhoon Higos striking Japan in October and Typhoon Pongsona hitting Guam in December.	Die Aktivität verlagerte sich nach September weiter nach Osten, wobei der Taifun Higos Japan im Oktober und der Taifun Pongsona Guam im Dezember trafen.	-0.36637673116801417
3386	"""ZOG Ate My Brains"", New Internationalist, October 2004."	"""ZOG Ate My Brains"", New Internationalist, Oktober 2004."	-0.39215283717964133
3387	Miyabi eliminates all forms of rudeness and crudity from the culture.	Miyabi beseitigt alle Formen von Grobheit und Grobheit aus der Kultur.	-0.30783062570374065
3388	When Danifae betrays her, Halisstra denounces Eilistraee for not warning her, and embraces Lolth once again.	Als Danifae sie verrät, verurteilt Halisstra Eilistraee, weil sie sie nicht gewarnt hat, und umarmt Lolth erneut.	-0.40799145032989165
3389	Antiphonal chants reflect their ancient origins as elaborate recitatives through the reciting tones in their melodies.	Antiphonale Gesänge spiegeln ihren alten Ursprung als aufwändige Rezitative durch die rezitierenden Töne in ihren Melodien wider.	-0.3495923069357088
3390	The cedent cannot cede the same claim more than once; nor can he confer upon the cessionary any greater right than the cessionary has himself.	Der Zeder kann denselben Anspruch nicht mehr als einmal aufgeben; er kann dem Zaren auch kein größeres Recht verleihen als der Zöllner selbst.	-0.38855965088275496
3391	"A ""Wesleyan Minister"" wrote this to the ‘’Christian Miscellany'’ for 1847."	"Ein ""Wesleyan Minister"" schrieb dies an die Kriterien Christian Miscellany 'für 1847."	-0.36226603016796805
3392	At Town Creek, the regiment fought against General Roddy under Brigadier General Grenville M. Dodge.	In Town Creek kämpfte das Regiment unter Brigadegeneral Grenville M. Dodge gegen General Roddy.	-0.33506908905201627
3393	Interest petered out by the 1890s, and when Ross died the Journal soon closed.	Das Interesse versteinerte in den 1890er Jahren, und als Ross starb, schloss das Journal bald.	-0.3639478621611842
3394	GnRH modulators bind to and inhibit the GnRH receptor, thereby preventing gonadotropin release.	GnRH-Modulatoren binden und hemmen den GnRH-Rezeptor und verhindern so die Freisetzung von Gonadotropin.	-0.26623224911143667
3395	She sailed from West India Docks, London on 29 April 1841.	Sie segelte von West India Docks, London am 29. April 1841.	-0.30157033205246436
3396	By June 30, 1928, the carving of the bison heads for the span keystones and the fasces for the piers was nearly complete.	Am 30. Juni 1928 war das Schnitzen der Bisonköpfe für die Spannweite und die Faszen für die Pfeiler fast abgeschlossen.	-0.40849213823919406
3397	Texas A&M's College Station campus, one of the largest in America, spans 5200 acre plus 350 acre for Research Park.	Der Campus der Texas A & M College Station, einer der größten in Amerika, umfasst 5200 Hektar plus 350 Hektar für den Research Park.	-0.3194406292408742
3398	However, there are additional references to her mildness, clemency, philanthropy and liberality.	Es gibt jedoch zusätzliche Hinweise auf Milde, Milde, Philanthropie und Liberalität.	-0.3298576251991439
3399	States and territories disestablished in the 1510s	Staaten und Gebiete, die in den 1510er Jahren aufgelöst wurden	-0.27917229569970814
3400	Other minerals mined in Nevada include construction aggregates, copper, gypsum, diatomite and lithium.	Weitere Mineralien, die in Nevada gefördert werden, sind Bauaggregate, Kupfer, Gips, Diatomit und Lithium.	-0.29742573535256256
3401	The Republic of Korea Armed Forces received 1,015,568 M1 and M2 carbines from 1963 to 1972.	Die Streitkräfte der Republik Korea erhielten von 1963 bis 1972 1.015.568 M1- und M2-Karbinen.	-0.27845515953561045
3402	In the second innings he volunteered to open with David Lloyd instead of the badly bruised Brian Luckhurst.	In der zweiten Innings er freiwillig mit David Lloyd statt der schlecht zerschlagen Brian Luckhurst zu öffnen.	-0.4546205540611927
3403	This can lead to quenching effects due to clustering of dopant ions.	Dies kann zu Abschreckungseffekten aufgrund der Ansammlung von Dopantionen führen.	-0.24511764922251675
3404	Colonel William M. Black, Lieutenant Colonel H. H. Patrick, and Captain Harley B. Ferguson.	Oberst William M. Black, Oberstleutnant H. H. Patrick und Captain Harley B. Ferguson.	-0.2645757178370421
3405	Calls for legalization, relegalization or decriminalization	Forderungen nach Legalisierung, Vertreibung oder Entkriminalisierung	-0.3111412671311124
3406	The council also ordered the punishment of adulterers, pimps, sodomites and bigamists, and prohibited sexual relations between Christians and Muslims.	Der Rat ordnete auch die Bestrafung von Ehebrechern, Zuhältern, Sodomiten und Bigamisten an und verbot sexuelle Beziehungen zwischen Christen und Muslimen.	-0.29863472233278643
3407	On June 24, Clemens pitched an inning in relief against the San Francisco Giants.	Am 24. Juni schlug Clemens eine Inning in Relief gegen die San Francisco Giants auf.	-0.33514511226455085
3408	Presiding over all were terra cotta busts of Shibe and Mack above the main entrances on Lehigh and 21st.	Den Vorsitz führten vor allem Terrakotta-Büsten von Shibe und Mack über den Haupteingängen auf Lehigh und 21.	-0.43496685883606967
3409	These schools contributed to the flat and declining enrollment at Southern Baptist seminaries operating in the same region of the United States.	Diese Schulen trugen zur flachen und rückläufigen Einschreibung in die Southern Baptist Seminare in der gleichen Region der Vereinigten Staaten bei.	-0.33009501615420717
3410	Damages from the tornadoes totaled to greater than US$580 Million.	Die Schäden der Tornados beliefen sich auf mehr als 580 Millionen US $.	-0.273934199511235
3411	But a large number of Muslims, among them ulema from both the Sunni and Shia sects, sided with the British.	Aber eine große Zahl von Muslimen, darunter Ulema sowohl der sunnitischen als auch der schiitischen Sekten, hat sich auf die Seite der Briten gestellt.	-0.30604722766702736
3412	Follies on The Stephen Sondheim Reference Guide Follies at the Music Theatre International website	Follies on The Stephen Sondheim Reference Guide Follies at the Music Theatre International website	-0.42391710279512923
3413	Woolens such as broadcloth and the lighter kersey became primary products for the area.	Woolens wie Breittuch und die leichtere Kersey wurden primäre Produkte für die Region.	-0.34692314162811294
3414	Sea cucumbers are leathery echinoderms with elongated bodies which contain a single, branched gonad.	Seegurken sind ledrige Einoderme mit langgestreckten Körpern, die eine einzige, verzweigte Gonade enthalten.	-0.3171599328648436
3415	It aired in Sri Lanka, South East Asia, Middle East, United States, Canada, Europe, Oceania, South Africa and Sub Saharan Africa on Sun TV.	Es lief in Sri Lanka, Südostasien, Naher Osten, USA, Kanada, Europa, Ozeanien, Südafrika und Subsahara-Afrika auf Sun TV.	-0.30081482111388697
3416	Ben Schwartz talks about Season 3 of House of Lies with Red Crab, Haardvark, and Paul rating Ben's impersonations.	Ben Schwartz spricht über Staffel 3 von House of Lies mit Red Crab, Haardvark und Paul, die Ben 's Imitationen bewerten.	-0.3634983809698786
3417	Shielding the tailenders from the West Indies fast bowlers, he still managed to score a century between tea and stumps.	Mit der Abschirmung der Schneider aus den West Indies schnelle Bowler, gelang es ihm immer noch, ein Jahrhundert zwischen Tee und Stumpf punkten.	-0.5077945542664901
3418	At Bengal, they traveled to Chittagong, then to Sonargaon, and finally to the capital Gaur.	In Bengalen reisten sie nach Chittagong, dann nach Sonargaon und schließlich in die Hauptstadt Gaur.	-0.3163896530856142
3419	Majority and unanimous verdicts in criminal trials	Mehrheit und einstimmige Urteile in Strafverfahren	-0.3486831758431401
3420	When the freaks discover her plot, they exact revenge by mutilating Cleopatra into a freak.	Als die Freaks ihre Handlung entdecken, rächen sie sich, indem sie Cleopatra zu einem Freak verstümmeln.	-0.2945404849583842
3421	Amy and Dan pursue the Clues while evading the sabotage of other Cahills.	Amy und Dan verfolgen die Hinweise, während sie sich der Sabotage anderer Cahills entziehen.	-0.3553303646970596
3422	In a narrow stretch of the canyon the Utes poured down arrows and bullets onto the mounted militia below.	In einem schmalen Teil des Canyons gossen die Utes Pfeile und Kugeln auf die darunter montierte Miliz.	-0.4109437657873565
3423	He undertook his first official tour of Nova Scotia in 1985, during which, amongst other activities, he visited Halifax and skippered Bluenose II.	1985 unternahm er seine erste offizielle Tour durch Nova Scotia, bei der er unter anderem Halifax besuchte und Bluenose II überholte.	-0.33366495968547794
3424	Kung Fu Hustle premiered at the 2004 Toronto International Film Festival.	Kung Fu Hustle feierte 2004 auf dem Toronto International Film Festival Premiere.	-0.23822132697465578
3425	This extended his patronage throughout Hispania and into southern Gaul.	Dies erweiterte seine Schirmherrschaft in ganz Hispania und in Süd-Gallien.	-0.30162057032189415
3426	Bromeliads collect moisture from rain and humidity in the bases of their leaves, which also nurture frogs, lizards and various insects.	Bromelien sammeln Feuchtigkeit aus Regen und Feuchtigkeit in den Blättern, die auch Frösche, Eidechsen und verschiedene Insekten nähren.	-0.3145493586955706
3427	The BBC currently operates HD simulcasts of all its nationwide channels with the exception of BBC Parliament.	Die BBC betreibt derzeit HD-Simulcasts aller ihrer landesweiten Kanäle mit Ausnahme des BBC Parliament.	-0.31050596487095317
3428	Impressionism, Art Nouveau, Symbolism, Fauvism, Cubism and Art Deco movements all evolved in Paris.	Impressionismus, Jugendstil, Symbolismus, Fauvismus, Kubismus und Art Deco Bewegungen entstanden in Paris.	-0.324859825311436
3429	Artemis's long hair flowing from a topknot evokes Zealot's appearance.	Artemis langes Haar, das von einem Topknoten fließt, erinnert an das Aussehen von Zealot.	-0.3589306933021297
3430	Gao Chengyong, 54, Chinese serial killer and rapist, executed.	Gao Chengyong, 54, chinesischer Serienmörder und Vergewaltiger, hingerichtet.	-0.2526753007857847
3431	They were soon joined by bands such as the Minutemen, Descendents, Circle Jerks, Adolescents, and T.S.O.L.	Sie wurden bald durch Bands wie die Minutemen, Descendents, Circle Jerks, Adolescent und T.S.O.L. verbunden	-0.35593237653771753
3432	Their dislikes and mistrusts partly stemmed from Wolsey's excessive demands for money in the form of the Subsidy or through Benevolences.	Ihre Abneigungen und Misstrauen sind teilweise auf Wolseys übertriebene Geldforderungen in Form von Subventionen oder durch Wohltaten zurückzuführen.	-0.3557774247669471
3433	MacArthur attempted to end hazing by using officers rather than upperclassmen to train the plebes.	MacArthur versuchte, hazing zu beenden, indem er Offiziere anstatt Oberschüler benutzte, um die Plebes auszubilden.	-0.38425392855246543
3434	Many parishioners, roused by the spectacle, began sobbing.	Viele Gemeindemitglieder, die vom Spektakel geweckt wurden, schluchzten.	-0.3245413267888597
3435	This destabilized the Pontic army, slewing it towards its right flank.	Dies destabilisierte die Pontische Armee, die sie in Richtung ihrer rechten Flanke erschlug.	-0.33432205203840243
3436	They partially displaced the Tule Elk and pronghorn antelope who had lived there in large herds previously.	Sie verdrängten teilweise die Tule Elch und Prunkornantilope, die dort zuvor in großen Herden gelebt hatten.	-0.36736818038880453
3437	The depression dissipated on July 18 to the southeast of Honshū.	Die Depression verschwand am 18. Juli südöstlich von Honshū.	-0.289888784377421
3438	Michelle Moultrie laid down a bunt that spun around the batter's box, but never went foul.	Michelle Moultrie legte eine Fotze nieder, die sich um die Schachtel des Teiges drehte, aber nie faul wurde.	-0.4472218491190354
3439	Aboriginal whaling Convention of Kanagawa Oriental Bluebird Sea Shepherd's operations against Japanese whaling	Aborigines Walkonvention von Kanagawa Oriental Bluebird Sea Shepherd 's Operationen gegen japanischen Walfang	-0.3983345654408945
3440	In the upper part of the chromosphere helium becomes partially ionized.	Im oberen Teil der Chromosphäre wird Helium teilweise ionisiert.	-0.29673583680441995
3441	Gnaeus Cornelius P. f. Lentulus Marcellinus, consul in 56 BC.	Gnaeus Cornelius P. f. Lentulus Marcellinus, Konsul 56 v. Chr.	-0.19419262870267084
3442	Reliever Greg Holland was placed on the DL with a right hip impingement.	Reliever Greg Holland wurde mit einer rechten Hüftimpingement auf die DL gelegt.	-0.39113850836144815
3443	In January 1622, James dissolved Parliament, angry at what he perceived as the members' impudence and intransigence.	Im Januar 1622 löste James das Parlament auf, wütend auf das, was er als Unverschämtheit und Unnachgiebigkeit der Mitglieder empfand.	-0.33250826892788915
3444	John Pappenheimer, 92, American physiologist, respiratory failure.	John Pappenheimer, 92, amerikanischer Physiologe, Atemversagen.	-0.23198100757508042
3445	Cutch outlawed it in 1852 with Jodhpur having banned sati about the same time.	Cutch verboten es im Jahr 1852 mit Jodhpur verboten sati etwa zur gleichen Zeit.	-0.4027940289812451
3446	Tottle, C. R. An Encyclopedia of Metallurgy and Meterials.	Tottle, C. R. Eine Enzyklopädie der Metallurgie und Meterialien.	-0.26815086677936173
3447	They also often contain cysts that can degenerate or rupture.	Sie enthalten auch oft Zysten, die degenerieren oder brechen können.	-0.2467590484880479
3448	The shell reached Hoods rear ammunition magazine and detonated 112 t of cordite propellant.	Die Schale erreichte Hoods Heckmunition Magazin und zündete 112 t Akku-Treibmittel.	-0.3837446456621283
3449	On 22 July, the troops in St Johns burnt their huts and marched off.	Am 22. Juli verbrannten die Truppen in St. Johns ihre Hütten und marschierten ab.	-0.3273964342213797
3450	Ali Quli Khan Shamlu, the lala of Abbas and Ismail II's man in Herat proclaimed Abbas shah there April 1581.	Ali Quli Khan Shamlu, die Lala des Mannes von Abbas und Ismail II. in Herat, verkündete Abbas dort im April 1581 als Schah.	-0.3265243462865109
3451	Xing Yu as the Coolie, a Kung Fu specialist of Tán Tuǐ Twelve Kicks technique from the Tam School.	Xing Yu als die Coolie, ein Kung Fu Spezialist von Tán TuاTzwölf Kicks Technik aus der Tam School.	-0.4890226314619088
3452	From 1976 onward SWAPO considered itself the ideological as well as the military ally of the MPLA.	Ab 1976 betrachtete sich SWAPO sowohl als ideologischer als auch militärischer Verbündeter der MPLA.	-0.2943076941340155
3453	David Trimble, former First Minister of Northern Ireland, Nobel Laureate.	David Trimble, ehemaliger Erster Minister Nordirlands, Nobelpreisträger.	-0.2604629588837899
3454	"Protesters shouted slogans such as ""Kill Dan White!"""	"Protestanten riefen Slogans wie ""Kill Dan White!"""	-0.2891475580552111
3455	The other articles exported from Tamilakam were ivory, spikenard, betel, diamonds, amethysts and tortoiseshell.	Die anderen Artikel, die aus Tamilakam exportiert wurden, waren Elfenbein, Spikenard, Betel, Diamanten, Amethysten und Schildkröten.	-0.35691014642249475
3456	Ratansingh Bhandári, the deputy viceroy, marched against him, and forced him to retire to Víramgám.	Ratansingh Bhandári, der stellvertretende Vizekönig, marschierte gegen ihn und zwang ihn, sich nach Víramgám zurückzuziehen.	-0.3277220750521397
3457	Members journeyed across campus and unveiled a new centennial memorial to Alpha Phi Alpha.	Mitglieder reisten über den Campus und enthüllten Alpha Phi Alpha ein neues hundertjähriges Denkmal.	-0.32410431437285786
3458	This was especially true for oats, which peaked at 91.9 bushels per acre.	Dies galt insbesondere für Hafer, die 91,9 Scheffel pro Hektar erreichten.	-0.3304838482539852
3459	They also did not intermarry with the newcomers, isolating themselves.	Sie heirateten auch nicht mit den Neuankömmlingen, sondern isolierten sich.	-0.2938336385603144
3460	Usually a plebeian tribune would preside over the assembly.	Normalerweise würde eine plebejische Tribüne über der Versammlung vorstehen.	-0.40021347671755936
3461	Thus Buddhist cosmology and myth rejects theistic creationism.	So lehnt buddhistische Kosmologie und Mythos theistischen Kreationismus ab.	-0.26621953822399064
3462	Other Papal Legate Fiends Messengers, a captain, lawyer, a gaoler, soldiers, heralds, scouts, on both the English and French sides	Andere päpstliche Legat Fiends Messengers, ein Kapitän, Anwalt, ein Gaoler, Soldaten, Boten, Pfadfinder, auf der englischen und französischen Seite	-0.4279510542462154
3463	In addition to the return of Bop It Boptagon, Bounce 'n Boogie Boggle, Connect 4 Basketball, Cranium, Guesstures Freefall, Sorry!	Neben der Rückkehr von Bop It Boptagon, Bounce 'n Boogie Boggle, Verbinden Sie 4 Basketball, Cranium, Gesten Freefall, Sorry!	-0.48331689567149216
3464	Ogden Phipps won the toss and took the 1969 weanling filly out of Somethingroyal.	Ogden Phipps gewann den Wurf und holte 1969 das entwöhnende Stutfohlen aus Somethingroyal.	-0.3905883085191414
3465	The fighters were intercepted by Spitfires from 74 and 85 squadrons while six Hurricanes from 17 Squadron attacked.	Die Kämpfer wurden von Spitfire aus 74 und 85 Staffeln abgefangen, während sechs Hurrikane aus 17 Staffeln angriffen.	-0.3844196543135477
3466	To placate his conductor Wieland arranged to reinstate the dove, which descended on a string.	Um seinen Dirigenten Wieland zu besänftigen, arrangierte Wieland die Wiedereinsetzung der Taube, die auf eine Saite herabstieg.	-0.39710342519969327
3467	In the 2009 World Baseball Classic, Jeter again started at shortstop.	Im World Baseball Classic 2009 startete Jeter wieder bei Shortstop.	-0.335534307532541
3468	Smaller individuals hovered around the carcass eating chunks that drifted away.	Kleinere Menschen schwebten um den Schlachtkörper fressende Brocken, die weg drifteten.	-0.4029917135450488
3469	Three hurricanes further intensified into major hurricanes.	Drei Hurrikane verstärkten sich weiter zu großen Hurrikanen.	-0.2768983784636493
3470	Improper positioning of the girth too far forward, which can result in rubbing behind the elbows and lead to girth sores.	Unsachgemäße Positionierung des Gurtes zu weit vorne, was zu Reibung hinter den Ellbogen führen und zu Gürtelschmerzen führen kann.	-0.4081753345016111
3471	This opened the James River at Hampton Roads to Federal gunboats.	Dies öffnete den James River in Hampton Roads zu Federal Kanonenbooten.	-0.38617545156609245
3472	He leads Wrecker and others on a rampage through the Raft, swearing to take revenge on the New Avengers.	Er führt Wrecker und andere auf einer Rampage durch das Raft und schwört, sich an den Neuen Rächen zu rächen.	-0.3675915288396419
3473	The Dangers of Domestic Spying by Federal Law Enforcement, American Civil Liberties Union, 2002.	Die Gefahren der häuslichen Spionage durch Bundesgesetzgebung, American Civil Liberties Union, 2002.	-0.336632528207878
3474	The teacher says Holocaust, the pupils say it’s all bullshit...It’s always the Jews’ fault.	Der Lehrer sagt Holocaust, die Schüler sagen, dass es alle bullshit... It Gefs immer die Juden schuldig.	-0.38268734193876014
3475	"According to gender historian Oana Băluță, he ""oscillated between misogyny and sexism""."	"Laut Geschlechterhistorikerin Oana Băluță oszillierte er ""zwischen Misogyny und Sexismus""."	-0.30021377772179614
3476	The car spun and skidded for about 300 yards, then hit and ran up the outside guardrail.	Das Auto drehte sich und rutschte für etwa 300 Meter, dann traf und lief die Außenseite Leitplanke.	-0.44165193824018495
3477	Miller induced an edge from Washbrook in his first over, but it bounced before reaching a fielder.	Miller induzierte einen Rand von Washbrook in seinem ersten über, aber es prallte vor Erreichen eines Feldweges.	-0.46583797276034966
3478	Between 1978 and 1993, only seven of 77 typhoons attained peak intensity more than 24 hours after recurving.	Zwischen 1978 und 1993 erreichten nur sieben von 77 Taifonen mehr als 24 Stunden nach ihrer Wiederbelebung die Spitzenintensität.	-0.31693610018972235
3479	However, his spirometer could measure only volume, not airflow.	Sein Spirometer konnte jedoch nur Volumen messen, nicht Luftstrom.	-0.3190900508595053
3480	She immediately nominated Merron and Ryan for eviction.	Sie nominierte sofort Merron und Ryan für die Räumung.	-0.29110007142299243
3481	The Japanese lost two battleships, a heavy cruiser, and three destroyers.	Die Japaner verloren zwei Schlachtschiffe, einen schweren Kreuzer und drei Zerstörer.	-0.290190577162211
3482	Some whales, such as the humpback, reside in the polar regions where they feed on a reliable source of schooling fish and krill.	Einige Wale, wie der Buckelhund, leben in den Polarregionen, wo sie sich von einer zuverlässigen Quelle von Fisch- und Krillenschwärmen ernähren.	-0.2961303143377057
3483	"The scientists referred to the fossils as ""Rolling Stoneflies""."	"Die Wissenschaftler bezeichneten die Fossilien als ""Rolling Stoneflies""."	-0.28823757957014645
3484	On the Scottish Singles Chart, it also peaked within the top five.	Auf der Scottish Singles Chart erreichte sie auch den Höhepunkt unter den Top Five.	-0.3228971432336977
